gene    pmid
BANF1	21549337
BANF1	32783369
BANF1	33660778
BANF1	36039758
BCL9	32368696
BCL9	33084842
CACNA1D	21131953
CACNA1D	30498240
CACNA1D	32747562
CACNA1D	10929716
CACNA1D	15357422
CACNA1D	22678062
CCDC50	17503326
CCDC50	24875298
CCDC50	27068579
CCDC50	27911912
CCDC50	33229591
CCDC50	34416374
CCDC50	37165931
FANCM	26130695
FANCM	31700994
FANCM	33471991
FANCM	36707629
KLF13	32293321
KLF13	33215447
KLF13	35369534
KLF13	17053787
KLF13	28164238
LBR	12618959
LBR	18382993
LBR	21327084
LBR	30518689
LBR	30561119
MBD4	30049810
MBD4	35381620
MBD4	35460607
MBD4	17285135
MBD4	27086921
MBD4	37957685
TCIRG1	30537558
